id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long
5412100550,2014-12-08,355000.0,4,3.0,2590,7213,2.0,0,0,3,8,2590,0,2001,0,98001,47.2609,-122.289
7781600025,2014-10-23,1155000.0,3,2.5,2490,24691,1.0,1,4,4,9,1580,910,1961,0,98146,47.488,-122.36399999999999
1928300620,2014-06-08,455000.0,3,1.0,1300,3550,1.5,0,0,3,7,1300,0,1927,0,98105,47.6696,-122.32
2207200455,2015-04-09,585000.0,5,1.75,1880,16617,1.0,0,0,3,7,960,920,1963,0,98007,47.6003,-122.132
7701930010,2014-05-30,489000.0,3,2.5,2260,19821,2.0,0,0,3,9,2260,0,1994,0,98058,47.448,-122.088
7387500235,2014-05-15,340000.0,3,1.75,1960,8136,1.0,0,0,3,7,980,980,1948,0,98106,47.5208,-122.36399999999999
8118600080,2015-02-20,565000.0,4,2.0,2070,7980,1.5,0,0,4,7,2070,0,1940,0,98146,47.5092,-122.38600000000001
2641400290,2014-10-28,349000.0,4,2.5,1800,7620,2.0,0,0,3,8,1800,0,1995,0,98055,47.4346,-122.20100000000001
123039147,2015-03-19,464950.0,3,2.0,2190,19800,1.0,0,0,3,7,2190,0,1994,0,98146,47.5106,-122.365
8731980880,2014-12-22,340000.0,4,2.25,2180,8000,1.0,0,0,4,9,1630,550,1975,0,98023,47.317,-122.37799999999999
3432501295,2014-06-23,290000.0,3,1.0,1150,8145,1.0,0,0,4,6,990,160,1932,0,98155,47.7471,-122.31700000000001
1062100085,2014-11-13,350000.0,2,1.0,940,5000,1.0,0,0,3,7,940,0,1950,0,98155,47.7518,-122.279
9542800700,2015-01-02,272000.0,3,1.75,2160,7140,1.0,0,0,4,7,1670,490,1978,0,98023,47.3026,-122.374
7979900126,2014-06-26,450000.0,3,1.5,1530,23660,1.0,0,0,3,7,1530,0,1952,0,98155,47.7467,-122.295
662440030,2015-03-26,435000.0,4,2.5,3100,4699,2.0,0,0,3,9,3100,0,2010,0,98038,47.3785,-122.023
5323100120,2014-09-16,585000.0,3,3.5,1700,2197,2.0,0,0,3,8,1260,440,2010,0,98116,47.5767,-122.41
3380900160,2015-04-28,502000.0,4,1.5,1700,8400,1.0,0,0,3,7,1700,0,1953,0,98177,47.7677,-122.359
1934800133,2014-07-11,397500.0,3,2.5,1470,1256,2.0,0,0,3,8,930,540,2006,0,98122,47.6033,-122.309
2124049229,2015-03-02,469000.0,4,2.5,2240,5624,1.0,0,0,3,7,1520,720,1961,0,98108,47.5574,-122.30799999999999
3034200275,2014-08-17,380000.0,3,1.75,1240,8611,1.0,0,0,4,7,1240,0,1973,0,98133,47.7175,-122.331
3715500220,2014-06-05,386000.0,3,2.0,1330,8100,1.0,0,0,4,7,1330,0,1969,0,98034,47.7251,-122.175
7375300160,2015-03-09,530000.0,5,2.25,2720,8800,1.0,0,0,4,7,1500,1220,1958,0,98008,47.5976,-122.118
2475900840,2015-04-27,258000.0,2,1.0,750,7000,1.0,0,0,3,6,750,0,1932,0,98024,47.5655,-121.89
3306200240,2014-11-25,218000.0,4,1.0,1640,10455,1.0,0,0,3,7,950,690,1963,0,98023,47.2974,-122.366
2623089002,2015-04-16,446250.0,3,2.5,2380,214315,1.5,0,0,3,9,2380,0,2000,0,98045,47.4525,-121.74799999999999
920069053,2014-09-17,201000.0,3,1.0,960,15273,1.0,0,0,4,7,960,0,1963,0,98022,47.238,-122.039
3885804305,2014-09-11,949000.0,4,1.75,2490,7834,1.0,0,3,4,8,1240,1250,1958,0,98033,47.6851,-122.209
5561200980,2014-10-03,390000.0,4,2.25,2680,35218,2.0,0,0,3,8,2680,0,1986,0,98027,47.4613,-121.99700000000001
3157600240,2014-09-03,540000.0,3,2.5,2520,5000,3.0,0,0,3,9,2520,0,1990,0,98106,47.5664,-122.359
1450100420,2014-06-20,205000.0,3,1.0,960,7314,1.0,0,0,5,6,960,0,1960,0,98002,47.2891,-122.221
1854900470,2014-09-24,715000.0,3,2.5,2890,7027,2.0,0,0,3,8,2890,0,2004,0,98074,47.6111,-122.009
8096600050,2015-01-23,510000.0,3,2.0,1850,9600,1.0,0,0,3,7,1850,0,1968,1998,98011,47.7671,-122.225
3275310220,2014-12-22,244000.0,3,2.0,1360,9688,1.0,0,0,4,7,1360,0,1983,0,98003,47.2574,-122.31
7436500270,2014-07-25,567000.0,5,2.25,2100,6936,1.0,0,0,3,8,1600,500,1974,0,98033,47.6737,-122.169
3327020400,2015-04-23,289999.0,5,2.5,2180,8240,1.0,0,0,4,8,1220,960,1977,0,98092,47.3122,-122.191
7230200585,2015-02-04,657044.0,3,3.5,3420,23786,1.5,0,0,3,9,3420,0,2014,0,98059,47.4739,-122.11
3630090110,2014-10-18,690000.0,4,3.5,2980,2147,2.5,0,0,3,10,2490,490,2006,0,98029,47.5463,-121.995
6403510130,2014-11-14,490000.0,5,2.75,2990,7200,2.0,0,0,3,8,2990,0,1997,0,98059,47.4955,-122.16
3542300060,2015-03-11,210000.0,3,1.0,860,11725,1.0,0,0,4,6,860,0,1943,0,98056,47.5093,-122.184
1026069120,2014-05-08,589900.0,2,3.0,3160,66646,2.0,0,0,3,7,3160,0,1993,0,98077,47.7479,-122.03399999999999
7435500085,2014-05-28,380000.0,3,2.0,1660,8281,1.0,0,0,3,7,1660,0,1949,0,98136,47.5568,-122.382
7852190580,2015-02-10,565000.0,3,2.5,2700,6037,2.0,0,0,3,8,2700,0,2004,0,98065,47.5376,-121.87899999999999
809000945,2015-01-06,563000.0,6,1.0,1730,2760,1.5,0,0,3,7,1250,480,1918,0,98109,47.6342,-122.353
2524049166,2014-09-18,2950000.0,5,4.75,6240,47480,1.0,0,3,3,11,4610,1630,2003,0,98040,47.5317,-122.23299999999999
8096600100,2014-12-15,455000.0,4,2.0,2120,9442,1.0,0,0,5,7,1060,1060,1968,0,98011,47.7675,-122.226
868001402,2015-03-05,1000000.0,4,3.5,3180,12528,2.0,0,1,4,9,2060,1120,1979,0,98177,47.7058,-122.37899999999999
1294300038,2014-07-11,450000.0,3,2.5,1810,914,3.0,0,0,3,8,1380,430,2008,0,98116,47.5732,-122.387
8044700010,2015-04-27,630000.0,3,1.75,1940,7306,1.0,0,0,3,8,1470,470,1982,0,98052,47.6632,-122.15299999999999
1226039129,2015-02-09,400000.0,4,2.0,1560,8250,1.0,0,0,3,8,1320,240,1964,0,98177,47.7565,-122.35799999999999
1180000830,2014-10-02,460000.0,4,3.5,2870,3225,2.0,0,3,3,9,2070,800,2006,0,98178,47.5009,-122.225
2482410130,2014-06-10,335000.0,3,1.75,2430,9133,1.0,0,0,4,7,1410,1020,1978,0,98059,47.5116,-122.15700000000001
9275700016,2014-07-06,1280000.0,4,2.5,3160,4620,1.5,0,4,3,9,2020,1140,1917,2005,98116,47.5875,-122.382
6705850300,2015-04-14,754999.0,4,2.5,3010,9323,2.0,0,0,3,10,3010,0,1992,0,98075,47.578,-122.053
1189000910,2014-07-08,517000.0,2,1.5,1920,3408,1.0,0,0,4,7,960,960,1912,0,98122,47.6118,-122.29899999999999
1786700080,2015-01-15,470000.0,4,2.5,2700,6769,2.0,0,0,3,9,2700,0,1999,0,98042,47.3753,-122.155
3223059206,2014-06-27,235000.0,3,1.75,1950,8712,1.0,0,0,3,7,1950,0,1960,0,98055,47.4391,-122.189
2174503441,2014-07-03,650000.0,3,1.5,1380,4500,1.0,0,0,5,7,1380,0,1960,0,98040,47.5866,-122.25
7696600020,2015-01-28,260000.0,4,1.5,1540,7300,2.0,0,0,3,7,1540,0,1973,0,98001,47.3317,-122.27600000000001
6021503706,2014-10-14,329900.0,2,2.5,980,1021,3.0,0,0,3,8,980,0,2008,0,98117,47.6844,-122.387
2925059260,2015-05-06,800000.0,5,2.5,3000,10560,1.0,0,0,3,8,1500,1500,1966,0,98004,47.6249,-122.206
3670500605,2014-09-08,200000.0,3,1.0,1010,8108,1.0,0,0,3,7,1010,0,1955,0,98155,47.735,-122.309
9834201375,2015-02-06,425000.0,3,2.25,1420,1230,2.0,0,0,3,8,940,480,2009,0,98144,47.5703,-122.288
3182100105,2014-12-09,592500.0,3,2.0,1170,6750,1.0,0,0,5,7,800,370,1947,0,98115,47.6752,-122.281
3625049042,2014-10-11,3635000.0,5,6.0,5490,19897,2.0,0,0,3,12,5490,0,2005,0,98039,47.6165,-122.236
3352401981,2014-05-21,199000.0,4,2.0,2030,8120,2.0,0,0,3,7,2030,0,1950,0,98178,47.4994,-122.26100000000001
3856900005,2014-09-09,535000.0,6,1.75,2460,6000,1.0,0,0,4,7,1230,1230,1913,0,98115,47.6721,-122.323
1473120190,2014-05-30,386000.0,3,2.0,2120,7560,1.0,0,0,3,9,2120,0,1991,0,98058,47.435,-122.16
7140200330,2015-03-09,190000.0,3,1.75,1270,7875,1.0,0,0,4,7,1270,0,1980,0,98030,47.3696,-122.17
8929000050,2014-09-04,439990.0,4,2.5,1540,1994,2.0,0,0,3,8,1540,0,2014,0,98029,47.5526,-121.999
8562890370,2015-04-14,399950.0,4,2.5,3110,5868,2.0,0,0,3,8,3110,0,2001,0,98042,47.3781,-122.126
1431600180,2015-04-03,335000.0,5,3.0,2660,7700,1.5,0,0,4,7,1670,990,1962,0,98058,47.46,-122.17399999999999
2968800645,2015-04-28,215000.0,3,1.0,960,7200,1.0,0,0,4,6,960,0,1958,0,98166,47.4583,-122.353
3448001975,2015-05-04,351000.0,1,0.75,930,6600,1.0,0,0,3,6,930,0,1924,0,98125,47.7127,-122.296
3824100166,2014-11-22,385000.0,4,1.75,1970,10358,1.0,0,0,3,8,1540,430,1977,0,98028,47.7719,-122.255
7853360820,2014-09-09,544999.0,4,2.5,2710,6937,2.0,0,0,3,7,2710,0,2009,0,98065,47.5153,-121.87100000000001
8078460810,2014-12-10,620000.0,4,2.5,2580,7465,2.0,0,0,3,8,2580,0,1993,0,98074,47.6319,-122.022
1339300025,2014-06-02,809000.0,4,1.5,1840,4337,2.0,0,0,4,8,1840,0,1917,0,98112,47.6312,-122.307
3026059204,2014-05-30,825500.0,3,2.5,2780,11964,2.0,0,0,3,9,2780,0,2009,0,98034,47.7127,-122.21600000000001
4443800960,2015-04-08,520000.0,3,1.75,1280,3880,1.5,0,0,5,7,1280,0,1916,0,98117,47.6871,-122.391
6141100065,2014-12-18,420000.0,3,1.0,1790,7055,1.0,0,0,5,8,1520,270,1937,0,98133,47.718,-122.355
6788201781,2014-06-05,886000.0,4,2.0,2660,3900,1.5,0,0,4,7,1480,1180,1923,0,98112,47.6398,-122.306
3630130010,2014-07-14,650000.0,3,2.5,1910,4363,2.0,0,0,3,9,1910,0,2006,0,98029,47.5482,-121.99600000000001
1853080790,2014-12-15,869950.0,4,2.75,3140,7928,2.0,0,0,3,9,3140,0,2013,0,98074,47.5923,-122.05799999999999
5006000035,2015-04-27,332500.0,4,1.0,1670,8102,1.5,0,0,3,6,1670,0,1944,0,98166,47.4692,-122.355
9346910500,2015-03-30,700000.0,3,2.5,2060,10650,1.0,0,0,5,8,1050,1010,1976,0,98006,47.5627,-122.137
6891100590,2015-03-02,750000.0,4,2.75,2810,5497,2.0,0,0,3,9,2810,0,2011,0,98052,47.7081,-122.116
8961990090,2014-06-24,535000.0,3,2.5,2070,4132,2.0,0,0,3,8,2070,0,1999,0,98074,47.6036,-122.015
41000454,2014-08-15,130000.0,2,1.0,880,9000,1.0,0,0,3,5,880,0,1928,0,98188,47.4672,-122.291
7520400040,2014-06-20,355000.0,4,2.5,2040,8265,2.0,0,0,3,7,2040,0,1996,0,98146,47.4973,-122.34100000000001
2787720300,2015-03-19,410000.0,3,1.75,1880,8424,1.0,0,0,4,7,1380,500,1977,0,98059,47.5116,-122.161
6870300060,2014-09-22,470000.0,3,2.5,2120,2374,2.0,0,0,3,8,1770,350,2005,0,98052,47.674,-122.14200000000001
5408100035,2015-04-20,568000.0,3,1.0,1340,7260,1.5,0,0,3,7,1340,0,1953,0,98125,47.7016,-122.295
3505100126,2014-06-26,1250000.0,3,3.0,3760,8500,2.5,0,3,4,10,3060,700,1910,0,98116,47.5815,-122.398
461000390,2014-06-24,687500.0,4,1.75,2330,5000,1.5,0,0,4,7,1510,820,1929,0,98117,47.6823,-122.368
3205100010,2014-12-16,406000.0,3,1.5,1370,7853,1.0,0,0,4,7,1370,0,1962,0,98056,47.5409,-122.18
9550200225,2014-07-11,625000.0,3,1.5,1230,3060,1.0,0,0,3,7,910,320,1927,0,98103,47.667,-122.333
4307320230,2014-10-14,345000.0,4,2.5,2390,6976,2.0,0,0,3,7,2390,0,2003,0,98056,47.4807,-122.182
1202000140,2014-12-10,160000.0,3,1.0,1060,8000,1.0,0,0,4,6,1060,0,1927,0,98002,47.305,-122.21799999999999
2108500110,2015-04-15,278000.0,3,2.25,2120,9804,2.0,0,0,3,7,2120,0,1994,0,98042,47.3596,-122.16
4345000210,2015-03-30,230000.0,3,2.25,1490,8722,2.0,0,0,3,7,1490,0,1997,0,98030,47.3648,-122.185
2387600010,2015-03-03,1350000.0,4,3.5,4680,12495,2.0,0,0,3,10,3040,1640,2008,0,98033,47.6984,-122.206
740500040,2014-10-01,265000.0,4,1.0,1860,8505,1.0,0,0,4,7,1860,0,1955,0,98055,47.4406,-122.194
2472950350,2015-04-11,312500.0,4,2.5,2500,11983,1.0,0,0,3,7,1320,1180,1984,2008,98058,47.4292,-122.148
8016250080,2014-07-09,245000.0,3,2.5,1610,7223,2.0,0,0,3,7,1610,0,1994,0,98030,47.3661,-122.17299999999999
2917200645,2015-05-11,575000.0,4,1.75,2020,6200,1.0,0,0,4,6,1010,1010,1948,0,98133,47.7013,-122.35
2490200450,2014-06-09,550000.0,4,2.5,2700,5100,1.0,0,0,4,8,1440,1260,1968,0,98136,47.5331,-122.384
1518000080,2015-02-23,325000.0,3,2.5,1570,3143,2.0,0,0,3,7,1570,0,2001,0,98019,47.7364,-121.969
2424059174,2015-05-08,1999950.0,4,3.25,5640,35006,2.0,0,2,3,11,4900,740,2015,0,98006,47.5491,-122.104
2423069084,2015-03-03,590000.0,4,2.75,2400,104108,2.0,0,0,3,8,2400,0,1988,0,98027,47.4686,-121.98899999999999
1422300030,2015-04-01,415000.0,3,2.25,1510,36224,2.0,0,0,3,8,1510,0,1991,0,98045,47.4616,-121.711
6821600300,2015-03-18,886000.0,3,2.25,2380,6000,2.0,0,0,5,9,1650,730,1931,0,98199,47.6472,-122.39299999999999
3528000040,2014-10-01,1690000.0,3,3.25,5290,224442,2.0,0,0,4,11,4540,750,1988,0,98053,47.6671,-122.051
2492200256,2014-11-12,357500.0,3,1.0,1000,4080,1.0,0,0,4,7,740,260,1945,0,98126,47.5351,-122.381
399000025,2015-04-15,265000.0,3,1.0,1360,5967,1.0,0,0,3,6,1360,0,1954,0,98178,47.4973,-122.256
2413910120,2014-07-02,915000.0,3,4.5,3850,62726,2.0,0,0,3,10,3120,730,2013,0,98053,47.6735,-122.05799999999999
2771603940,2015-01-09,640000.0,2,1.0,1360,5000,1.0,0,0,3,7,1200,160,1936,0,98199,47.6372,-122.39200000000001
8594400060,2014-06-09,285000.0,3,2.25,1680,35127,2.0,0,0,3,7,1680,0,1987,0,98092,47.3025,-122.06700000000001
7697870350,2014-06-17,259000.0,3,2.0,1870,5909,1.0,0,0,3,7,1270,600,1986,0,98030,47.3665,-122.18299999999999
3522049063,2015-04-02,639900.0,4,2.5,3380,75794,2.0,0,0,3,10,3380,0,1997,0,98001,47.3511,-122.266
623049185,2014-07-02,185000.0,5,1.0,1590,6700,1.5,0,0,3,6,1090,500,1942,0,98146,47.5075,-122.35
5135000170,2014-08-06,655000.0,4,1.75,2540,7620,1.0,0,3,3,8,1320,1220,1948,0,98116,47.5709,-122.406
710600070,2014-09-12,674950.0,4,3.5,2650,3127,2.0,0,0,3,8,2230,420,2011,0,98027,47.5381,-122.046
3924500130,2015-05-06,460000.0,2,2.5,1880,40575,1.0,0,0,3,9,1880,0,1987,0,98024,47.5614,-121.899
1962200037,2014-05-02,626000.0,3,2.25,1750,1572,2.5,0,0,3,9,1470,280,2005,0,98102,47.6498,-122.321
1471620240,2014-05-16,275000.0,3,2.5,1480,15639,2.0,0,0,3,8,1480,0,1987,0,98045,47.4723,-121.74600000000001
4399200245,2014-06-25,276000.0,4,2.25,2460,11250,1.0,0,0,4,8,2460,0,1959,0,98002,47.3182,-122.212
6058600385,2014-08-11,390000.0,2,1.0,930,3100,1.0,0,0,3,6,930,0,1911,0,98144,47.5943,-122.302
7923000360,2015-01-20,538000.0,4,1.75,1880,7953,1.0,0,0,4,7,1880,0,1965,0,98008,47.5838,-122.12299999999999
8122600245,2014-09-25,359000.0,4,1.75,1580,6396,1.0,0,0,4,6,790,790,1945,0,98126,47.5378,-122.369
3095000185,2014-10-13,526000.0,3,1.0,1320,5250,1.5,0,0,5,7,1320,0,1913,0,98126,47.5566,-122.37799999999999
7197350070,2015-03-04,512000.0,3,1.75,1610,12555,1.0,0,0,3,7,1080,530,1977,0,98052,47.6618,-122.13600000000001
5416100160,2015-02-10,353000.0,3,2.5,2510,9240,2.0,0,0,4,8,2510,0,2001,0,98022,47.1896,-122.01299999999999
1432400120,2014-11-11,165000.0,3,1.0,1010,7690,1.0,0,0,4,6,1010,0,1958,0,98058,47.4501,-122.176
820079081,2014-09-11,570000.0,4,3.0,2710,217800,2.5,0,0,3,9,2710,0,2006,0,98022,47.2411,-121.932
8849300160,2015-02-05,345000.0,4,2.5,2280,8190,1.0,0,3,3,7,1390,890,1983,0,98188,47.4414,-122.272
1324059104,2015-04-21,691100.0,3,2.75,2360,16117,1.0,0,0,4,8,1710,650,1983,0,98006,47.5698,-122.12100000000001
8126300360,2014-07-30,445000.0,3,2.25,1800,11200,1.0,0,0,3,8,1270,530,1979,0,98052,47.7072,-122.164
6303400460,2015-03-30,197000.0,2,1.0,770,8636,1.0,0,0,2,6,770,0,1951,0,98146,47.5075,-122.35799999999999
5169700022,2014-09-15,334950.0,3,1.75,1880,16262,1.0,0,0,5,7,1880,0,1980,0,98059,47.5089,-122.155
5332200550,2015-03-25,505000.0,3,1.0,1380,4000,1.5,0,0,3,7,1380,0,1910,0,98112,47.6261,-122.296
3751600635,2014-11-10,264500.0,3,1.5,1580,14040,1.0,0,0,3,7,1050,530,1980,0,98001,47.2932,-122.26700000000001
98000950,2014-12-10,1060000.0,4,5.25,4140,14757,2.0,0,2,3,11,4140,0,2005,0,98075,47.5871,-121.969
2525049086,2014-10-03,2720000.0,4,3.25,3990,18115,2.0,0,0,4,11,3990,0,1989,0,98039,47.6177,-122.229
7227501450,2014-10-16,240000.0,4,1.75,1420,5382,1.0,0,0,5,5,1040,380,1942,0,98056,47.4946,-122.18700000000001
2767600171,2014-05-19,440000.0,2,1.5,1010,1968,1.5,0,0,5,5,1010,0,1906,0,98107,47.6757,-122.385
3416600111,2015-03-23,545000.0,2,1.5,1620,3760,2.0,0,0,5,7,1170,450,1924,0,98144,47.6012,-122.291
9532000500,2014-08-01,415000.0,3,2.5,1610,3600,2.0,0,0,3,8,1610,0,2010,0,98072,47.771,-122.169
1822350180,2014-12-11,375000.0,3,2.25,1330,8004,2.0,0,0,3,7,1330,0,1985,0,98034,47.7098,-122.21700000000001
5536100020,2015-05-12,1190000.0,3,2.0,2160,15788,1.0,0,0,3,8,2160,0,1951,0,98004,47.6227,-122.20700000000001
3629760330,2015-03-11,685000.0,3,2.5,2370,4950,2.0,0,0,3,8,2370,0,2003,0,98029,47.5465,-122.01299999999999
1081310060,2015-01-08,375000.0,5,2.5,2100,14858,1.0,0,0,5,8,2100,0,1970,0,98059,47.4721,-122.12299999999999
8649400790,2015-01-13,160000.0,3,1.0,1340,18552,1.5,0,0,4,5,1340,0,1935,0,98014,47.7129,-121.325
4054560140,2014-09-26,820000.0,3,2.5,2950,35108,1.5,0,0,3,10,2950,0,1995,0,98077,47.7316,-122.035
8835220200,2015-02-02,299000.0,2,1.5,1160,3838,2.0,0,0,3,7,1160,0,1983,0,98034,47.7255,-122.164
2372800145,2014-10-23,219950.0,2,1.0,940,8997,1.0,0,0,5,7,940,0,1955,0,98022,47.2005,-121.999
6979940050,2014-09-16,800000.0,5,2.5,3320,9024,2.0,0,0,3,9,3320,0,1999,0,98075,47.5865,-122.056
4386700135,2014-11-14,2250000.0,4,2.25,4760,8036,2.5,0,0,5,9,3390,1370,1916,0,98112,47.6415,-122.285
6909700437,2014-05-22,353250.0,2,1.0,1060,1600,2.0,0,0,3,7,1060,0,1979,0,98144,47.5888,-122.294
4023500990,2014-06-17,260000.0,3,1.5,1270,20700,1.0,0,0,2,7,1150,120,1948,0,98155,47.7576,-122.296
6700390090,2014-06-25,255950.0,3,2.5,1720,3676,2.0,0,0,3,7,1720,0,1992,0,98031,47.4039,-122.18799999999999
472000895,2014-09-22,1057000.0,4,2.75,4510,5000,2.5,0,2,3,8,3270,1240,1941,2000,98117,47.6852,-122.4
924069210,2014-06-03,695000.0,4,2.5,2961,12146,2.0,0,0,3,9,2961,0,1998,0,98075,47.5839,-122.052
2953000250,2014-07-31,275000.0,3,1.5,1900,9737,1.0,0,0,4,7,1200,700,1968,0,98031,47.4125,-122.20700000000001
3438501583,2014-09-11,452000.0,3,2.75,2300,5090,2.0,0,0,3,8,1700,600,2007,0,98106,47.545,-122.36
3211210200,2014-11-18,365000.0,3,1.75,1290,7205,1.5,0,0,3,7,1290,0,1971,0,98034,47.7329,-122.23700000000001
8960000030,2014-07-28,215000.0,3,1.0,1180,7669,1.0,0,0,4,7,1180,0,1967,0,98058,47.4479,-122.176
7525530100,2014-09-08,1020000.0,5,3.5,4180,17841,2.0,0,2,3,10,3160,1020,1990,0,98075,47.5618,-122.037
8965460090,2015-04-07,920000.0,4,3.0,3130,12381,2.0,0,0,3,9,3130,0,1995,0,98006,47.5599,-122.118
5045700250,2014-11-18,565997.0,5,2.75,2730,5820,2.0,0,0,3,8,2730,0,2014,0,98059,47.4856,-122.154
1552520070,2014-12-02,425000.0,3,2.5,1630,10762,1.0,0,0,3,7,1630,0,1994,0,98011,47.7508,-122.175
6163901283,2015-01-30,330000.0,4,1.5,1890,7540,1.0,0,0,4,7,1890,0,1967,0,98155,47.7534,-122.318
3151600035,2015-01-07,261590.0,2,1.0,760,6407,1.0,0,0,3,6,760,0,1943,0,98178,47.4977,-122.259
3971700670,2015-03-14,420000.0,5,2.5,2100,14395,1.0,0,0,3,7,1140,960,1983,0,98155,47.7723,-122.31700000000001
4232901990,2014-05-16,605000.0,2,1.0,910,3600,1.0,0,0,4,7,910,0,1909,0,98119,47.6341,-122.361
5104450440,2014-11-13,252500.0,3,2.0,1810,10684,2.0,0,0,3,8,1810,0,1987,0,98058,47.4619,-122.15299999999999
8091410080,2014-07-29,267500.0,3,1.75,1650,7807,1.0,0,0,3,7,1650,0,1986,0,98030,47.3514,-122.167
8835800350,2015-01-12,1950000.0,4,3.25,7420,167869,2.0,0,3,3,12,7420,0,2002,0,98045,47.4548,-121.764
9191201325,2015-03-01,534000.0,4,1.75,2040,2750,1.5,0,0,4,6,1260,780,1926,0,98105,47.6698,-122.3
2624049035,2014-06-17,560000.0,3,2.0,2340,3477,1.0,0,1,5,7,1170,1170,1971,0,98118,47.54,-122.26700000000001
6385910260,2014-09-10,272750.0,4,1.5,1800,8786,1.0,0,0,3,7,1330,470,1966,0,98146,47.4982,-122.345
7228500415,2014-08-26,480000.0,4,2.25,2520,2370,2.0,0,0,3,8,1690,830,1908,0,98122,47.6109,-122.303
7852010840,2014-07-29,595000.0,4,2.5,2910,7287,2.0,0,0,3,8,2910,0,1998,0,98065,47.5354,-121.869
126039252,2014-07-09,415000.0,4,1.5,1840,11367,1.5,0,0,4,7,1840,0,1950,0,98177,47.7656,-122.35799999999999
9178600560,2014-06-23,690000.0,2,1.0,970,4560,1.0,0,0,4,7,970,0,1907,0,98103,47.6561,-122.33200000000001
4038600300,2014-09-02,650000.0,4,3.0,2900,15535,1.0,0,2,4,7,1870,1030,1961,0,98008,47.611999999999995,-122.119
9828701608,2014-09-15,525000.0,3,2.5,1740,2350,2.0,0,0,3,8,1120,620,1996,0,98112,47.6206,-122.29700000000001
3275300040,2014-06-06,320000.0,3,1.75,1370,9900,1.0,0,0,4,7,1370,0,1983,0,98003,47.2575,-122.31200000000001
7853301700,2015-04-20,635000.0,5,2.75,3110,6621,2.0,0,0,3,9,3110,0,2006,0,98065,47.543,-121.88799999999999
3717000160,2014-10-09,287000.0,4,2.5,2240,4648,2.0,0,0,3,7,2240,0,2005,0,98001,47.3378,-122.257
6385900090,2014-11-03,277500.0,4,2.25,1660,7184,1.0,0,0,3,7,1110,550,1963,0,98188,47.4678,-122.294
629000605,2015-02-27,1398000.0,3,2.5,2910,10044,2.0,0,0,4,10,2910,0,1989,0,98004,47.5845,-122.199
323089159,2014-10-03,332000.0,3,1.75,1340,13115,1.0,0,0,3,7,1340,0,1978,0,98045,47.5021,-121.77
3818700123,2014-08-13,390000.0,3,2.0,2360,5737,2.0,0,0,3,8,2360,0,2003,0,98028,47.7633,-122.262
2224700045,2014-08-04,375000.0,6,2.0,1900,8057,1.0,0,0,4,7,1170,730,1959,0,98133,47.762,-122.335
1994200031,2014-06-20,450000.0,3,2.0,1430,3480,1.0,0,0,3,7,980,450,1947,0,98103,47.6874,-122.336
7230400400,2015-03-26,415500.0,3,2.0,1220,17652,1.0,0,0,4,7,1220,0,1980,0,98059,47.4712,-122.1
3890600150,2014-05-28,465000.0,3,2.25,1840,5752,2.0,0,0,3,7,1840,0,2003,0,98034,47.7042,-122.18700000000001
2909310100,2014-10-15,332000.0,4,2.5,2380,5737,2.0,0,0,3,7,2380,0,2010,0,98023,47.2815,-122.35600000000001
3448000410,2014-05-13,354901.0,3,2.5,1490,1709,3.0,0,0,3,8,1490,0,2004,0,98125,47.7173,-122.29899999999999
5702380780,2015-04-22,240000.0,3,1.75,1540,6687,1.0,0,0,3,7,1200,340,1991,0,98022,47.1938,-121.98100000000001
5113400535,2014-05-07,750000.0,3,2.75,2520,5401,1.0,0,0,4,7,1360,1160,1946,0,98119,47.6452,-122.37299999999999
1137500070,2014-09-29,745000.0,4,2.5,2760,13093,2.0,0,0,4,9,2760,0,1989,0,98075,47.5845,-122.06
6145601810,2014-07-18,358803.0,2,1.0,1040,5765,1.0,0,0,3,7,1040,0,1944,0,98133,47.7024,-122.346
952003480,2014-11-17,445000.0,4,1.0,1460,4600,1.0,0,2,3,6,780,680,1946,0,98126,47.566,-122.38
7888200240,2015-03-19,265000.0,4,1.5,1240,8158,1.0,0,0,4,7,1110,130,1961,0,98198,47.3716,-122.31
3880900170,2014-08-05,2300000.0,4,2.5,3280,7100,2.0,0,4,3,10,2180,1100,1911,1987,98119,47.6285,-122.36200000000001
2325039057,2014-07-28,469775.0,2,1.75,1530,7020,1.0,0,0,3,7,1030,500,1942,0,98199,47.6465,-122.395
2158900095,2014-10-27,605000.0,2,1.0,1550,3200,1.5,0,0,3,8,1550,0,1927,0,98112,47.6368,-122.306
3451000206,2014-10-16,340000.0,3,1.75,2140,13260,1.0,0,0,3,7,1240,900,1948,0,98146,47.5074,-122.353
8122600145,2014-05-21,452000.0,4,2.0,1660,6150,1.0,0,0,3,6,850,810,1945,0,98126,47.5371,-122.368
4022900569,2014-10-17,405000.0,3,1.75,1900,10454,1.0,0,0,3,7,1390,510,1978,0,98155,47.7748,-122.291
8822901024,2015-04-23,310000.0,3,2.0,1290,886,3.0,0,0,3,7,1290,0,2004,0,98125,47.7161,-122.295
1994200040,2014-06-13,538000.0,3,1.0,1460,7200,1.0,0,0,3,7,1260,200,1906,0,98103,47.6875,-122.336
